,gameId,trialNum,repNum,tangram,playerId,role,numPlayers,text,total_num_words,total_num_chars,_id,index,stageIds,createdAt,target,targetNum,countCorrect,speaker,submitted,correct,response,time,condition,activePlayerCount,gpt_out
25,57QkWqXASdPMDFRmA,1,0,F,foLY9seHz9WKw4HPk,speaker,6,"looks like a person sitting, legs bent towards the left, diamond head hunched a little, no arms, head slightly down, knees bent, no head is a diamond",27,137,,,,,,,,,,,,,rotate,,"['a person sitting', 'legs bent towards the left', 'diamond head hunched a little', 'no arms', 'head slightly down', 'knees bent', 'no head is a diamond']"
26,57QkWqXASdPMDFRmA,2,0,D,foLY9seHz9WKw4HPk,speaker,6,"standing upright, looks like it holding hands open, feet facing left, looks like he's getting communion, left, might look like a waiter",23,125,,,,,,,,,,,,,rotate,,"['standing upright', 'holding hands open', 'feet facing left', 'getting communion', 'left', 'looks like a waiter']"
27,57QkWqXASdPMDFRmA,3,0,B,foLY9seHz9WKw4HPk,speaker,6,"messy, diamond on top with 2 triangles pointed below, right below the diamond, kinda sitting down doesn't look like a person, one pointed left and the other pointed right, below the triangles looks like a mountain",37,205,,,,,,,,,,,,,rotate,,"['messy', 'diamond on top with 2 triangles pointed below', 'one pointed left and the other pointed right', 'below the triangles looks like a mountain']"
28,57QkWqXASdPMDFRmA,4,0,L,foLY9seHz9WKw4HPk,speaker,6,"looks like the waiter but knees bent pointed to the right, standing upright, yes if it looks like knees, wait no flat base, yes half knees, its looks like a person standing bending their knees slightly, holding out their hands to the right",43,227,,,,,,,,,,,,,rotate,,"['a person standing bending their knees slightly', 'holding out their hands to the right']"
29,57QkWqXASdPMDFRmA,5,0,C,foLY9seHz9WKw4HPk,speaker,6,"person raising both arms, not centered, no legs, a bit to the left",13,60,,,,,,,,,,,,,rotate,,"['person raising both arms', 'not centered', 'no legs', 'a bit to the left']"
30,57QkWqXASdPMDFRmA,6,0,K,foLY9seHz9WKw4HPk,speaker,6,"looks a person kneeling on the floor with their hands out to the right, upright, yes slight triangle, yes diamond on top with and diamond bellow",26,138,,,,,,,,,,,,,rotate,,"['a person kneeling on the floor with their hands out to the right', 'upright', 'slight triangle', 'diamond on top with diamond below']"
31,57QkWqXASdPMDFRmA,7,0,J,foLY9seHz9WKw4HPk,speaker,6,"body is a square with a bite taken from it on the right, diamond head, bottom of the bite could look like feet, yes to the right, more of the bite is on the bottom, yes whole left side is a square",42,186,,,,,,,,,,,,,rotate,,"['body is a square with a bite taken from it on the right', 'diamond head', 'bottom of the bite could look like feet', 'yes to the right', 'more of the bite is on the bottom', 'yes whole left side is a square']"
32,57QkWqXASdPMDFRmA,8,0,E,foLY9seHz9WKw4HPk,speaker,6,"head are two opposite triangles with a square bellow, person looks to be sitting down, pointed to the right, asiting and knees bent slightly, yes bigger on right, more pointed",30,165,,,,,,,,,,,,,rotate,,"['two opposite triangles with a square bellow', 'person looks to be sitting down', 'pointed to the right', 'asiting and knees bent slightly', 'bigger on right', 'more pointed']"
33,57QkWqXASdPMDFRmA,9,0,G,foLY9seHz9WKw4HPk,speaker,6,"messy, has 2 heads, the left a square and the right a triangle, facing left, sitting down like the last one kinda, yes one arm, a triangle facing right",29,145,,,,,,,,,,,,,rotate,,"['messy', '2 heads', 'left head is a square', 'right head is a triangle', 'facing left', 'sitting down', 'one arm', 'a triangle facing right']"
34,57QkWqXASdPMDFRmA,10,0,A,foLY9seHz9WKw4HPk,speaker,6,"hopping on one foot, left leg raised, 2 heads, upright, yes triangle pointed nose, right head is a diamond left is pointed down triangle",24,126,,,,,,,,,,,,,rotate,,"['hopping on one foot', 'left leg raised', '2 heads', 'upright', 'triangle pointed nose', 'right head is a diamond', 'left is pointed down triangle']"
35,57QkWqXASdPMDFRmA,11,0,I,foLY9seHz9WKw4HPk,speaker,6,"looks like an ice skater with leg raised, yes body has two triangle facing left",15,77,,,,,,,,,,,,,rotate,,"['an ice skater with leg raised', 'body has two triangles facing left']"
36,6bkpQbsv6wvHWczvB,0,0,D,pNzsWQrabqXgTRTpu,speaker,6,it looks like a guy is holding a cup of soup facing to the left of your screen,18,78,,,,,,,,,,,,,rotate,,['a guy is holding a cup of soup facing to the left of your screen']
37,6bkpQbsv6wvHWczvB,1,0,E,pNzsWQrabqXgTRTpu,speaker,6,"it looks like a person sitting against a wall facing to the RIGHT of your screen, but they have two separate triangles on their head, kind of like wacky hair",30,155,,,,,,,,,,,,,rotate,,"['a person sitting against a wall facing to the RIGHT of your screen', 'two separate triangles on their head, kind of like wacky hair']"
38,6bkpQbsv6wvHWczvB,2,0,G,pNzsWQrabqXgTRTpu,speaker,6,"this one looks like a guy leaning backwards resting on his arms face the left of your screen, and they have a rotated square and a triangle on their head, their ""arm"" is an upside down triangle, no like they are leaning backwards, half leaning half laying, there is an upside down triangle for their arm, and they are facing the left of your screen, there is a rotated square on the left side of their head, and a triangle rotated 45 degrees on the left side of their head",90,458,,,,,,,,,,,,,rotate,,"['a guy leaning backwards resting on his arms face the left of your screen', 'a rotated square and a triangle on their head', 'their ""arm"" is an upside down triangle', 'an upside down triangle for their arm', 'facing the left of your screen', 'a rotated square on the left side of their head', 'a triangle rotated 45 degrees on the left side of their head']"
39,6bkpQbsv6wvHWczvB,3,0,H,pNzsWQrabqXgTRTpu,speaker,6,"this one looks like a guy in a sleeping bag with his head sticking out, their head is a rotated square, pointed",22,107,,,,,,,,,,,,,rotate,,"['a guy in a sleeping bag with his head sticking out', 'their head is a rotated square, pointed']"
40,6bkpQbsv6wvHWczvB,4,0,I,pNzsWQrabqXgTRTpu,speaker,6,"this one looks like a guy doing a yoga pose facing to the left of the screen, standing, it looks like a figure skater, with a pointer head",28,132,,,,,,,,,,,,,rotate,,"['a guy doing a yoga pose facing to the left of the screen', 'standing', 'a figure skater', 'with a pointer head']"
41,6bkpQbsv6wvHWczvB,5,0,K,pNzsWQrabqXgTRTpu,speaker,6,"this one looks like someone praying facing the right of your screen, on their knees, with a pointed head, yes kneeling fully",22,118,,,,,,,,,,,,,rotate,,"['someone praying facing the right of your screen', 'on their knees', 'with a pointed head', 'kneeling fully']"
42,6bkpQbsv6wvHWczvB,6,0,J,pNzsWQrabqXgTRTpu,speaker,6,"this one looks like a box with a head only their arms and feet would be sticking out of the box, facing to the right of the screen, with a pointed square head",33,154,,,,,,,,,,,,,rotate,,"['a box with a head', 'arms and feet would be sticking out of the box', 'facing to the right of the screen', 'pointed square head']"
43,6bkpQbsv6wvHWczvB,7,0,C,pNzsWQrabqXgTRTpu,speaker,6,"this one looks like someone is falling, or swimming, both arms are in the air, no legs",17,80,,,,,,,,,,,,,rotate,,"['someone is falling', 'swimming', 'both arms are in the air', 'no legs']"
44,6bkpQbsv6wvHWczvB,8,0,B,pNzsWQrabqXgTRTpu,speaker,6,"this one looks like an animal facing the left of the screen, with a pointy nose, and a square on their head that's only slightly angled, and a triangle on the back of its head rotated 90 degrees, with the flat piece facing the LEFT of your screen, no looks like an animal with a pointy nose facing the left of the screen, it almost looks shorter than the rest, looking straight to the left of your screen, just a little triangle for feet, that are also facing the left of the screen, there is a square and a triangle on the top of its head",107,519,,,,,,,,,,,,,rotate,,"['an animal facing the left of the screen', 'pointy nose', 'square on their head that\'s only slightly angled', 'triangle on the back of its head rotated 90 degrees', 'flat piece facing the LEFT of your screen', 'looks like an animal with a pointy nose facing the left of the screen', 'almost looks shorter than the rest', 'looking straight to the left of your screen', 'just a little triangle for feet', 'square and a triangle on the top of its head']"
45,6bkpQbsv6wvHWczvB,9,0,L,pNzsWQrabqXgTRTpu,speaker,6,"last one was hard, it facing the right of the screen, squatting looks like it's holding a bowl, with bent legs",22,104,,,,,,,,,,,,,rotate,,"['facing the right of the screen', 'squatting', ""looks like it's holding a bowl"", 'with bent legs']"
46,6bkpQbsv6wvHWczvB,10,0,A,pNzsWQrabqXgTRTpu,speaker,6,"this one is the one with the pointy nose looking down at its feet, one foot is in the air, left, looking down at its feet, facing left of the screen",31,140,,,,,,,,,,,,,rotate,,"['pointy nose', 'looking down at its feet', 'one foot is in the air, left', 'facing left of the screen']"
47,6bkpQbsv6wvHWczvB,11,0,F,pNzsWQrabqXgTRTpu,speaker,6,"this one looks like someone with a box head leaning against a wall, with bad posture, and their knees are bent, learning against a wall to the right of the screen, but they are facing the left of the screen",40,200,,,,,,,,,,,,,rotate,,"['someone with a box head leaning against a wall', 'bad posture', 'knees are bent', 'learning against a wall to the right of the screen', 'facing the left of the screen']"
48,7i3mnwWykEA95fvyk,0,0,F,zKzojrwHz2R6wEi3M,speaker,6,"sitting down, head forward, sideways on, only see one leg",10,51,,,,,,,,,,,,,rotate,,"['sitting down', 'head forward', 'sideways on', 'only see one leg']"
49,7i3mnwWykEA95fvyk,1,0,H,zKzojrwHz2R6wEi3M,speaker,6,"cant see arms or legs, triangle pointing sideways at bottom, symmetrical except for bottom third, not really, straight sides, neck a little lopsided",23,138,,,,,,,,,,,,,rotate,,"['triangle pointing sideways at bottom', 'symmetrical except for bottom third', 'straight sides', 'neck a little lopsided']"
50,7i3mnwWykEA95fvyk,2,0,E,zKzojrwHz2R6wEi3M,speaker,6,"sideways sitting down, head tilted down, two triangles sticking out of head, no leg out",15,81,,,,,,,,,,,,,rotate,,"['sideways sitting down', 'head tilted down', 'two triangles sticking out of head', 'no leg out']"
51,7i3mnwWykEA95fvyk,3,0,J,zKzojrwHz2R6wEi3M,speaker,6,"diamond shape head, straight left body, one small arm sticking out on right, left side of body right angle, left",20,104,,,,,,,,,,,,,rotate,,"['diamond shape head', 'straight left body', 'one small arm sticking out on right', 'left side of body right angle', 'left']"
52,7i3mnwWykEA95fvyk,4,0,D,zKzojrwHz2R6wEi3M,speaker,6,"holding object out to left, left foot pointing out to left, basket yes, no feet in the air, person just standing, bottom corner right angle, right corner",27,141,,,,,,,,,,,,,rotate,,"['holding object out to left', 'left foot pointing out to left', 'basket yes', 'no feet in the air', 'person just standing', 'bottom corner right angle', 'right corner']"
53,7i3mnwWykEA95fvyk,5,0,B,zKzojrwHz2R6wEi3M,speaker,6,"middle of body looks like it's split open, both arms out to the sides like flying, kneeling down, foot on left has flat bottom, and slightly raised",28,139,,,,,,,,,,,,,rotate,,"['middle of body looks like it\'s split open', 'both arms out to the sides like flying', 'kneeling down', 'foot on left has flat bottom, and slightly raised']"
54,7i3mnwWykEA95fvyk,6,0,K,zKzojrwHz2R6wEi3M,speaker,6,"looks like a crocodile's mouth on the right, bottom left right angle, not sure which way facing, or like pac man, head is a diamond on top of another diamond",31,149,,,,,,,,,,,,,rotate,,"['crocodile\'s mouth on the right', 'bottom left right angle', 'head is a diamond on top of another diamond']"
55,7i3mnwWykEA95fvyk,7,0,C,zKzojrwHz2R6wEi3M,speaker,6,"person leaning to the left, both arms up, cant see legs, bit like ghost, slopsided ghost",16,80,,,,,,,,,,,,,rotate,,"['person leaning to the left', 'both arms up', 'can't see legs', 'bit like ghost', 'lopsided ghost']"
56,7i3mnwWykEA95fvyk,8,0,G,zKzojrwHz2R6wEi3M,speaker,6,"sat down sideways on, one arm up one arm down, arms both on the right, head square, central to image, small trunk, ie small waste, flat along bottom",28,138,,,,,,,,,,,,,rotate,,"['sat down sideways on', 'one arm up one arm down', 'arms both on the right', 'head square, central to image', 'small trunk, ie small waste', 'flat along bottom']"
57,7i3mnwWykEA95fvyk,9,0,I,zKzojrwHz2R6wEi3M,speaker,6,"ice skater with one leg up, diamond for head, two arms to the left",14,62,,,,,,,,,,,,,rotate,,"['ice skater with one leg up', 'diamond for head', 'two arms to the left']"
58,7i3mnwWykEA95fvyk,10,0,A,zKzojrwHz2R6wEi3M,speaker,6,"head is as high as body, one leg up, one leg on floor, karate kid",15,59,,,,,,,,,,,,,rotate,,"['head is as high as body', 'one leg up', 'one leg on floor', 'karate kid']"
59,7i3mnwWykEA95fvyk,11,0,L,zKzojrwHz2R6wEi3M,speaker,6,"bottom half looks like a zigzag, one arm out to right, diamond head",13,63,,,,,,,,,,,,,rotate,,"['bottom half looks like a zigzag', 'one arm out to right', 'diamond head']"
60,93ZvRh5AYPNeTJxjv,0,0,J,dTAmMQ6Zw5AbRzRiT,speaker,6,"straight edged on one side, diamond on top, then zig zag on right, standing, zig zag on the side I meant, the right side, it's like a rectangle for the left, then zig zag on the right side",39,174,,,,,,,,,,,,,rotate,,"['straight edged on one side', 'diamond on top', 'zig zag on right', 'standing', 'zig zag on the side', 'rectangle for the left', 'zig zag on the right side']"
61,93ZvRh5AYPNeTJxjv,1,0,H,dTAmMQ6Zw5AbRzRiT,speaker,6,"diamond on top, then triangle, then swooshes out to the right, like someone kneeling, kneeling, nut maybe bent legs, the legs are to one side",25,129,,,,,,,,,,,,,rotate,,"['diamond on top', 'triangle', 'swooshes out to the right', 'someone kneeling', 'kneeling', 'bent legs', 'legs are to one side']"
62,93ZvRh5AYPNeTJxjv,2,0,L,dTAmMQ6Zw5AbRzRiT,speaker,6,"this is the one that some people picked for the last one, bent legs, then hands out straight, diamond on top",21,102,,,,,,,,,,,,,rotate,,"['bent legs', 'hands out straight', 'diamond on top']"
63,93ZvRh5AYPNeTJxjv,3,0,E,dTAmMQ6Zw5AbRzRiT,speaker,6,"wearing some sort of crown, square head, triangle body, sat down, like two mountains, the body, straight edge on the floor",21,110,,,,,,,,,,,,,rotate,,"['wearing some sort of crown', 'square head', 'triangle body', 'sat down', 'like two mountains', 'the body', 'straight edge on the floor']"
64,93ZvRh5AYPNeTJxjv,4,0,A,dTAmMQ6Zw5AbRzRiT,speaker,6,"square on the back, standing up, pointing to the left, looks like a beak",14,66,,,,,,,,,,,,,rotate,,"['square on the back', 'standing up', 'pointing to the left', 'looks like a beak']"
65,93ZvRh5AYPNeTJxjv,5,0,D,dTAmMQ6Zw5AbRzRiT,speaker,6,"square as head but in a diamond shape, hands holding out, pointing to the left, no leg, its a triangle morphed with a rectangle, then a triangle foot, triangle for shoulders and a diamond head",35,180,,,,,,,,,,,,,rotate,,"['square as head but in a diamond shape', 'hands holding out, pointing to the left', 'no leg', 'triangle morphed with a rectangle', 'triangle foot', 'triangle for shoulders', 'diamond head']"
66,93ZvRh5AYPNeTJxjv,6,0,G,dTAmMQ6Zw5AbRzRiT,speaker,6,"laid down, looks like a rabbit, hand behind back, different one, its laid down, triangle behind it, reaching behind, to the right, legs are layed down, then sitting up",29,149,,,,,,,,,,,,,rotate,,"['laid down', 'looks like a rabbit', 'hand behind back', 'different one', 'its laid down', 'triangle behind it', 'reaching behind', 'to the right', 'legs are layed down', 'then sitting up']"
67,93ZvRh5AYPNeTJxjv,7,0,C,dTAmMQ6Zw5AbRzRiT,speaker,6,"both arms up in the air, diamond head, slanted body, leaning to the left, no legs",16,73,,,,,,,,,,,,,rotate,,"['both arms up in the air', 'diamond head', 'slanted body', 'leaning to the left', 'no legs']"
68,93ZvRh5AYPNeTJxjv,8,0,I,dTAmMQ6Zw5AbRzRiT,speaker,6,"on one leg, other leg pointing left, sort of balancing, to arms in front, yes right sorry, yes looks like a tail",22,102,,,,,,,,,,,,,rotate,,"['on one leg', 'other leg pointing left', 'sort of balancing', 'two arms in front', 'looks like a tail']"
69,93ZvRh5AYPNeTJxjv,9,0,K,dTAmMQ6Zw5AbRzRiT,speaker,6,"kneeling down, facing to the right, triangle at the feet, triangle, arms reaching out, arms are just like flat down, best way to describe it, together, diamond head, diamond neck yes",31,164,,,,,,,,,,,,,rotate,,"['kneeling down, facing to the right', 'triangle at the feet', 'triangle', 'arms reaching out', 'arms are just like flat down, together', 'diamond head', 'diamond neck']"
70,93ZvRh5AYPNeTJxjv,10,0,B,dTAmMQ6Zw5AbRzRiT,speaker,6,"square and triangle on top of another triangle, small triangle to the left, Straight sided on the floor, no legs, sort of like and animal layed down, out like a tail",31,155,,,,,,,,,,,,,rotate,,"['square and triangle on top of another triangle', 'small triangle to the left', 'Straight sided on the floor', 'no legs', 'like an animal layed down', 'out like a tail']"
71,93ZvRh5AYPNeTJxjv,11,0,F,dTAmMQ6Zw5AbRzRiT,speaker,6,"square head, looks like someone sat on their bum haha, legs bent upwards, no arms, legs facing the left, yeah diamond sorry",22,113,,,,,,,,,,,,,rotate,,"['square head', 'looks like someone sat on their bum', 'legs bent upwards', 'no arms', 'legs facing the left', 'diamond sorry']"
72,aFykNpfLr9BqKdsFL,0,0,E,qioaDCfDaa28TFEA8,speaker,6,looks like a bunny,4,18,,,,,,,,,,,,,rotate,,['a bunny']
73,aFykNpfLr9BqKdsFL,1,0,D,qioaDCfDaa28TFEA8,speaker,6,"looks like a praying man standing up straight, looking at the sky",12,63,,,,,,,,,,,,,rotate,,"['a praying man standing up straight', 'looking at the sky']"
74,aFykNpfLr9BqKdsFL,2,0,C,qioaDCfDaa28TFEA8,speaker,6,"a guy leaning forward, no feet, looks like he's screaming at the sky, outwards, you can see both arms",20,93,,,,,,,,,,,,,rotate,,"['a guy leaning forward', 'no feet', ""looks like he's screaming at the sky, outwards"", 'you can see both arms']"
75,aFykNpfLr9BqKdsFL,3,0,H,qioaDCfDaa28TFEA8,speaker,6,"has no arms or legs, no ears either, looks like the letter j, but backwards",15,69,,,,,,,,,,,,,rotate,,"['has no arms or legs', 'no ears either', 'looks like the letter j', 'but backwards']"
76,aFykNpfLr9BqKdsFL,4,0,L,qioaDCfDaa28TFEA8,speaker,6,"a person praying with their knees bent slightly, facing the right side, and a straight back, no pointy tail the other one",22,115,,,,,,,,,,,,,rotate,,"['a person praying with their knees bent slightly', 'facing the right side', 'and a straight back', 'no pointy tail', 'the other one']"
77,aFykNpfLr9BqKdsFL,5,0,J,qioaDCfDaa28TFEA8,speaker,6,"looks like the previous cocoon one, no arms or legs, very straight back, not the same one as before, back is straight, facing the right, the body looks light a boot",31,152,,,,,,,,,,,,,rotate,,"['no arms or legs', 'very straight back', 'not the same one as before', 'back is straight', 'facing the right', 'the body looks like a boot']"
78,aFykNpfLr9BqKdsFL,6,0,B,qioaDCfDaa28TFEA8,speaker,6,the head has one triangle coming out of it,9,42,,,,,,,,,,,,,rotate,,['the head has one triangle coming out of it']
